20:49:37,0
20:49:38,0
20:49:39,0
20:49:40,0
20:49:41,0
20:49:42,0
20:49:43,0
20:49:43,0
20:49:44,0
20:49:45,0
20:49:46,0
20:49:47,0
20:49:48,0
20:49:49,0
20:49:50,0
20:49:51,0
20:49:51,0
20:49:52,0
20:49:53,0
20:49:54,0
20:49:55,0
20:49:56,0
20:49:57,0
20:49:58,0
20:49:59,0
20:49:59,0
20:50:00,0
20:50:01,0
20:50:02,0
20:50:03,0
20:50:04,0
20:50:05,0
20:50:06,0
20:50:07,0
20:50:07,0
20:50:08,0
20:50:09,0
20:50:10,0
20:50:11,0
20:50:12,0
20:50:13,0
20:50:14,0
20:50:15,0
20:50:16,0
20:50:16,0
20:50:17,0
20:50:18,0
20:50:19,0
20:50:20,0
20:50:21,0
20:50:22,0
20:50:23,0
20:50:23,0
20:50:24,0
20:50:25,1
20:50:26,0
20:50:27,0
20:50:28,0
20:50:29,0
20:50:30,0
20:50:31,0
20:50:32,0
20:50:32,0
20:50:33,0
20:50:34,-7
20:50:35,-60
20:50:36,-60
20:50:37,-60
20:50:38,-60
20:50:39,-60
20:50:40,-60
20:50:40,-60
20:50:41,-60
20:50:42,-60
20:50:43,-57
20:50:44,38
20:50:45,47
20:50:46,47
20:50:47,47
20:50:48,47
20:50:48,47
20:50:50,47
20:50:50,47
20:50:51,47
20:50:53,47
20:50:53,47
20:50:54,47
20:50:55,47
20:50:56,47
20:50:57,47
20:50:58,47
20:50:59,47
20:50:59,47
20:51:01,47
20:51:01,47
20:51:02,47
20:51:03,47
20:51:04,47
20:51:05,47
20:51:06,47
20:51:07,47
20:51:07,47
20:51:09,47
20:51:09,47
20:51:10,47
20:51:12,47
20:51:12,47
20:51:13,47
20:51:14,47
20:51:15,47
20:51:16,47
20:51:17,47
20:51:18,47
20:51:18,47
20:51:20,47
20:51:20,47
20:51:21,47
20:51:22,47
20:51:23,47
20:51:24,47
20:51:25,47
20:51:26,47
20:51:26,47
20:51:28,47
20:51:28,47
20:51:29,47
20:51:30,47
20:51:31,47
20:51:32,47
20:51:33,47
20:51:34,47
20:51:34,47
20:51:36,47
20:51:36,47
20:51:37,47
20:51:38,47
20:51:39,47
20:51:40,47
20:51:41,47
20:51:42,47
20:51:43,47
20:51:43,47
20:51:44,47
20:51:45,47
20:51:46,47
20:51:47,47
20:51:48,47
20:51:49,47
20:51:50,47
20:51:51,47
20:51:52,47
20:51:52,47
20:51:53,47
20:51:54,47
20:51:55,47
20:51:56,47
20:51:57,47
20:51:58,47
20:51:58,47
20:52:00,47
20:52:00,47
20:52:01,47
20:52:02,47
20:52:03,47
20:52:04,47
20:52:05,-24
20:52:06,-60
20:52:07,-60
20:52:07,-60
20:52:08,-60
20:52:09,-60
20:52:10,-60
20:52:11,-47
20:52:12,7
20:52:13,0
20:52:14,0
20:52:15,0
20:52:15,0
20:52:16,0
20:52:17,0
20:52:18,0
20:52:19,0
20:52:20,0
20:52:21,0
20:52:22,0
20:52:23,0
20:52:23,0
20:52:24,0
20:52:25,0
20:52:26,0
20:52:27,0
20:52:28,0
20:52:29,0
20:52:30,0
20:52:31,0
20:52:32,0
20:52:32,0
20:52:33,0
20:52:35,0
20:52:35,0
20:52:36,0
20:52:37,0
20:52:38,0
20:52:39,0
20:52:40,0
20:52:41,0
20:52:41,0
20:52:43,0
20:52:43,0
20:52:44,0
20:52:45,0
20:52:46,0
