13
14
13
13
-11
-49
-50
-51
-52
0
1
1
1
5
9
13
30
46
46
47
-11
-49
-50
-51
-52
13
14
13
13
-11
-49
-50
-51
-52
0
0
0
0
-11
-49
-50
-51
-52
13
14
13
13
-11
-49
-50
-51
-52
0
1
1
1
5
9
13
30
46
46
47
-11
-49
-50
-51
-52
13
14
13
13
-11
-49
-50
-51
-52
0
0
0
0
-11
-49
-50
-51
-52
13
14
13
13
-11
-49
-50
-51
-52
0
1
1
1
5
9
13
30
46
46
47
-11
-49
-50
-51
-52
13
14
13
13
-11
-49
-50
-51
-52
0
0
0
0
-11
-49
-50
-51
-52
13
14
13
13
-11
-49
-50
-51
-52
0
1
1
1
5
9
13
30
46
46
47
-11
-49
-50
-51
-52
13
14
13
13
-11
-49
-50
-51
-52
0
0
0
0
-11
-49
-50
-51
-52
13
14
13
13
-11
-49
-50
-51
-52
0
1
1
1
5
9
13
30
46
46
47
-11
-49
-50
-51
-52
13
14
13
13
-11
-49
-50
-51
-52
0
0
0
0
-11
-49
-50
-51
-52
